status	species	common_name	assembly_accession	assembly_name	assembly_level	source	cultivar	bioproject	species_dir	has_genome	has_gff3	has_gtf	has_readme_zh	has_readme_en	part_or_aria2_files	genome_size_bytes	gff3_size_bytes	gtf_size_bytes	directory_size_bytes	genome_path	gff3_path	gtf_path	genome_url	gff3_url	gtf_url	phytozome_note
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036893945.1	ASM3689394v1	Scaffold	NCBI GenBank	PI 643989	PRJNA967372	Beta_vulgaris_GCA_036893945.1	yes	no	no	no	no	0	191376856	0	0	191378319	Beta_vulgaris_GCA_036893945.1/genome/GCA_036893945.1_ASM3689394v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/945/GCA_036893945.1_ASM3689394v1/GCA_036893945.1_ASM3689394v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/945/GCA_036893945.1_ASM3689394v1/GCA_036893945.1_ASM3689394v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/945/GCA_036893945.1_ASM3689394v1/GCA_036893945.1_ASM3689394v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036893955.1	ASM3689395v1	Scaffold	NCBI GenBank	PI 643989	PRJNA967371	Beta_vulgaris_GCA_036893955.1	yes	no	no	no	no	0	74458964	0	0	74460427	Beta_vulgaris_GCA_036893955.1/genome/GCA_036893955.1_ASM3689395v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/955/GCA_036893955.1_ASM3689395v1/GCA_036893955.1_ASM3689395v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/955/GCA_036893955.1_ASM3689395v1/GCA_036893955.1_ASM3689395v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/955/GCA_036893955.1_ASM3689395v1/GCA_036893955.1_ASM3689395v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036893975.1	ASM3689397v1	Scaffold	NCBI GenBank	W6 17118	PRJNA967373	Beta_vulgaris_GCA_036893975.1	yes	no	no	no	no	0	100566979	0	0	100568441	Beta_vulgaris_GCA_036893975.1/genome/GCA_036893975.1_ASM3689397v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/975/GCA_036893975.1_ASM3689397v1/GCA_036893975.1_ASM3689397v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/975/GCA_036893975.1_ASM3689397v1/GCA_036893975.1_ASM3689397v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/975/GCA_036893975.1_ASM3689397v1/GCA_036893975.1_ASM3689397v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036893995.1	ASM3689399v1	Scaffold	NCBI GenBank	W6 17103	PRJNA967375	Beta_vulgaris_GCA_036893995.1	yes	no	no	no	no	0	119643896	0	0	119645358	Beta_vulgaris_GCA_036893995.1/genome/GCA_036893995.1_ASM3689399v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/995/GCA_036893995.1_ASM3689399v1/GCA_036893995.1_ASM3689399v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/995/GCA_036893995.1_ASM3689399v1/GCA_036893995.1_ASM3689399v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/893/995/GCA_036893995.1_ASM3689399v1/GCA_036893995.1_ASM3689399v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036894045.1	ASM3689404v1	Scaffold	NCBI GenBank	W6 17103	PRJNA967376	Beta_vulgaris_GCA_036894045.1	yes	no	no	no	no	0	225499568	0	0	225501030	Beta_vulgaris_GCA_036894045.1/genome/GCA_036894045.1_ASM3689404v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/045/GCA_036894045.1_ASM3689404v1/GCA_036894045.1_ASM3689404v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/045/GCA_036894045.1_ASM3689404v1/GCA_036894045.1_ASM3689404v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/045/GCA_036894045.1_ASM3689404v1/GCA_036894045.1_ASM3689404v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036894065.1	ASM3689406v1	Scaffold	NCBI GenBank	GP10	PRJNA967377	Beta_vulgaris_GCA_036894065.1	yes	no	no	no	no	0	70983427	0	0	70984885	Beta_vulgaris_GCA_036894065.1/genome/GCA_036894065.1_ASM3689406v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/065/GCA_036894065.1_ASM3689406v1/GCA_036894065.1_ASM3689406v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/065/GCA_036894065.1_ASM3689406v1/GCA_036894065.1_ASM3689406v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/065/GCA_036894065.1_ASM3689406v1/GCA_036894065.1_ASM3689406v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036894115.1	ASM3689411v1	Scaffold	NCBI GenBank	GP10	PRJNA967378	Beta_vulgaris_GCA_036894115.1	yes	no	no	no	no	0	205243313	0	0	205244771	Beta_vulgaris_GCA_036894115.1/genome/GCA_036894115.1_ASM3689411v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/115/GCA_036894115.1_ASM3689411v1/GCA_036894115.1_ASM3689411v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/115/GCA_036894115.1_ASM3689411v1/GCA_036894115.1_ASM3689411v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/115/GCA_036894115.1_ASM3689411v1/GCA_036894115.1_ASM3689411v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036894145.1	ASM3689414v1	Scaffold	NCBI GenBank	GP09	PRJNA967379	Beta_vulgaris_GCA_036894145.1	yes	no	no	no	no	0	104600612	0	0	104602070	Beta_vulgaris_GCA_036894145.1/genome/GCA_036894145.1_ASM3689414v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/145/GCA_036894145.1_ASM3689414v1/GCA_036894145.1_ASM3689414v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/145/GCA_036894145.1_ASM3689414v1/GCA_036894145.1_ASM3689414v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/145/GCA_036894145.1_ASM3689414v1/GCA_036894145.1_ASM3689414v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036894175.1	ASM3689417v1	Scaffold	NCBI GenBank	GP09	PRJNA967380	Beta_vulgaris_GCA_036894175.1	yes	no	no	no	no	0	230823633	0	0	230825091	Beta_vulgaris_GCA_036894175.1/genome/GCA_036894175.1_ASM3689417v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/175/GCA_036894175.1_ASM3689417v1/GCA_036894175.1_ASM3689417v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/175/GCA_036894175.1_ASM3689417v1/GCA_036894175.1_ASM3689417v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/894/175/GCA_036894175.1_ASM3689417v1/GCA_036894175.1_ASM3689417v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036936855.1	ASM3693685v1	Scaffold	NCBI GenBank	W6 17118	PRJNA967374	Beta_vulgaris_GCA_036936855.1	yes	no	no	no	no	0	210372208	0	0	210373670	Beta_vulgaris_GCA_036936855.1/genome/GCA_036936855.1_ASM3693685v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/936/855/GCA_036936855.1_ASM3693685v1/GCA_036936855.1_ASM3693685v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/936/855/GCA_036936855.1_ASM3693685v1/GCA_036936855.1_ASM3693685v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/936/855/GCA_036936855.1_ASM3693685v1/GCA_036936855.1_ASM3693685v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036937855.1	ASM3693785v1	Scaffold	NCBI GenBank	PI 565285, /population of 25 sequenced to 80X depth	PRJNA1001412	Beta_vulgaris_GCA_036937855.1	yes	no	no	no	no	0	202156333	0	0	202157839	Beta_vulgaris_GCA_036937855.1/genome/GCA_036937855.1_ASM3693785v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/855/GCA_036937855.1_ASM3693785v1/GCA_036937855.1_ASM3693785v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/855/GCA_036937855.1_ASM3693785v1/GCA_036937855.1_ASM3693785v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/855/GCA_036937855.1_ASM3693785v1/GCA_036937855.1_ASM3693785v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036937865.1	ASM3693786v1	Scaffold	NCBI GenBank	PI 590755, /population of 25 sequenced to 80X depth	PRJNA1001433	Beta_vulgaris_GCA_036937865.1	yes	no	no	no	no	0	67997295	0	0	67998801	Beta_vulgaris_GCA_036937865.1/genome/GCA_036937865.1_ASM3693786v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/865/GCA_036937865.1_ASM3693786v1/GCA_036937865.1_ASM3693786v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/865/GCA_036937865.1_ASM3693786v1/GCA_036937865.1_ASM3693786v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/865/GCA_036937865.1_ASM3693786v1/GCA_036937865.1_ASM3693786v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036937885.1	ASM3693788v1	Scaffold	NCBI GenBank	PI 565285, /population of 25 sequenced to 80X depth	PRJNA1001411	Beta_vulgaris_GCA_036937885.1	yes	no	no	no	no	0	87556333	0	0	87557839	Beta_vulgaris_GCA_036937885.1/genome/GCA_036937885.1_ASM3693788v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/885/GCA_036937885.1_ASM3693788v1/GCA_036937885.1_ASM3693788v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/885/GCA_036937885.1_ASM3693788v1/GCA_036937885.1_ASM3693788v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/885/GCA_036937885.1_ASM3693788v1/GCA_036937885.1_ASM3693788v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036937895.1	ASM3693789v1	Scaffold	NCBI GenBank	PI 590755, /population of 25 sequenced to 80X depth	PRJNA1001434	Beta_vulgaris_GCA_036937895.1	yes	no	no	no	no	0	189722363	0	0	189723869	Beta_vulgaris_GCA_036937895.1/genome/GCA_036937895.1_ASM3693789v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/895/GCA_036937895.1_ASM3693789v1/GCA_036937895.1_ASM3693789v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/895/GCA_036937895.1_ASM3693789v1/GCA_036937895.1_ASM3693789v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/937/895/GCA_036937895.1_ASM3693789v1/GCA_036937895.1_ASM3693789v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938595.1	ASM3693859v1	Scaffold	NCBI GenBank	PI 590763, /population of 25 sequenced to 80X depth	PRJNA1001436	Beta_vulgaris_GCA_036938595.1	yes	no	no	no	no	0	188297577	0	0	188299083	Beta_vulgaris_GCA_036938595.1/genome/GCA_036938595.1_ASM3693859v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/595/GCA_036938595.1_ASM3693859v1/GCA_036938595.1_ASM3693859v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/595/GCA_036938595.1_ASM3693859v1/GCA_036938595.1_ASM3693859v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/595/GCA_036938595.1_ASM3693859v1/GCA_036938595.1_ASM3693859v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938625.1	ASM3693862v1	Scaffold	NCBI GenBank	PI 590763, /population of 25 sequenced to 80X depth	PRJNA1001435	Beta_vulgaris_GCA_036938625.1	yes	no	no	no	no	0	68224955	0	0	68226461	Beta_vulgaris_GCA_036938625.1/genome/GCA_036938625.1_ASM3693862v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/625/GCA_036938625.1_ASM3693862v1/GCA_036938625.1_ASM3693862v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/625/GCA_036938625.1_ASM3693862v1/GCA_036938625.1_ASM3693862v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/625/GCA_036938625.1_ASM3693862v1/GCA_036938625.1_ASM3693862v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938655.1	ASM3693865v1	Scaffold	NCBI GenBank	PI 512298, /population of 25 sequenced to 80X depth	PRJNA1001439	Beta_vulgaris_GCA_036938655.1	yes	no	no	no	no	0	55271711	0	0	55273217	Beta_vulgaris_GCA_036938655.1/genome/GCA_036938655.1_ASM3693865v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/655/GCA_036938655.1_ASM3693865v1/GCA_036938655.1_ASM3693865v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/655/GCA_036938655.1_ASM3693865v1/GCA_036938655.1_ASM3693865v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/655/GCA_036938655.1_ASM3693865v1/GCA_036938655.1_ASM3693865v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938685.1	ASM3693868v1	Scaffold	NCBI GenBank	PI 512298, /population of 25 sequenced to 80X depth	PRJNA1001440	Beta_vulgaris_GCA_036938685.1	yes	no	no	no	no	0	187903013	0	0	187904519	Beta_vulgaris_GCA_036938685.1/genome/GCA_036938685.1_ASM3693868v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/685/GCA_036938685.1_ASM3693868v1/GCA_036938685.1_ASM3693868v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/685/GCA_036938685.1_ASM3693868v1/GCA_036938685.1_ASM3693868v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/685/GCA_036938685.1_ASM3693868v1/GCA_036938685.1_ASM3693868v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938715.1	ASM3693871v1	Scaffold	NCBI GenBank	PI 590721, /population of 25 sequenced to 80X depth	PRJNA1001464	Beta_vulgaris_GCA_036938715.1	yes	no	no	no	no	0	189390692	0	0	189392198	Beta_vulgaris_GCA_036938715.1/genome/GCA_036938715.1_ASM3693871v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/715/GCA_036938715.1_ASM3693871v1/GCA_036938715.1_ASM3693871v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/715/GCA_036938715.1_ASM3693871v1/GCA_036938715.1_ASM3693871v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/715/GCA_036938715.1_ASM3693871v1/GCA_036938715.1_ASM3693871v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938745.1	ASM3693874v1	Scaffold	NCBI GenBank	PI 590721, /population of 25 sequenced to 80X depth	PRJNA1001463	Beta_vulgaris_GCA_036938745.1	yes	no	no	no	no	0	64787687	0	0	64789193	Beta_vulgaris_GCA_036938745.1/genome/GCA_036938745.1_ASM3693874v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/745/GCA_036938745.1_ASM3693874v1/GCA_036938745.1_ASM3693874v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/745/GCA_036938745.1_ASM3693874v1/GCA_036938745.1_ASM3693874v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/745/GCA_036938745.1_ASM3693874v1/GCA_036938745.1_ASM3693874v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938795.1	ASM3693879v1	Scaffold	NCBI GenBank	PI 590754, /population of 25 sequenced to 80X depth	PRJNA1001467	Beta_vulgaris_GCA_036938795.1	yes	no	no	no	no	0	77639978	0	0	77641484	Beta_vulgaris_GCA_036938795.1/genome/GCA_036938795.1_ASM3693879v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/795/GCA_036938795.1_ASM3693879v1/GCA_036938795.1_ASM3693879v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/795/GCA_036938795.1_ASM3693879v1/GCA_036938795.1_ASM3693879v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/795/GCA_036938795.1_ASM3693879v1/GCA_036938795.1_ASM3693879v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938825.1	ASM3693882v1	Scaffold	NCBI GenBank	PI 590754, /population of 25 sequenced to 80X depth	PRJNA1001468	Beta_vulgaris_GCA_036938825.1	yes	no	no	no	no	0	195880314	0	0	195881820	Beta_vulgaris_GCA_036938825.1/genome/GCA_036938825.1_ASM3693882v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/825/GCA_036938825.1_ASM3693882v1/GCA_036938825.1_ASM3693882v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/825/GCA_036938825.1_ASM3693882v1/GCA_036938825.1_ASM3693882v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/825/GCA_036938825.1_ASM3693882v1/GCA_036938825.1_ASM3693882v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938855.1	ASM3693885v1	Scaffold	NCBI GenBank	PI 590765, /population of 25 sequenced to 80X depth	PRJNA1001471	Beta_vulgaris_GCA_036938855.1	yes	no	no	no	no	0	105356965	0	0	105358471	Beta_vulgaris_GCA_036938855.1/genome/GCA_036938855.1_ASM3693885v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/855/GCA_036938855.1_ASM3693885v1/GCA_036938855.1_ASM3693885v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/855/GCA_036938855.1_ASM3693885v1/GCA_036938855.1_ASM3693885v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/855/GCA_036938855.1_ASM3693885v1/GCA_036938855.1_ASM3693885v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938885.1	ASM3693888v1	Scaffold	NCBI GenBank	PI 590765, /population of 25 sequenced to 80X depth	PRJNA1001472	Beta_vulgaris_GCA_036938885.1	yes	no	no	no	no	0	205206488	0	0	205207994	Beta_vulgaris_GCA_036938885.1/genome/GCA_036938885.1_ASM3693888v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/885/GCA_036938885.1_ASM3693888v1/GCA_036938885.1_ASM3693888v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/885/GCA_036938885.1_ASM3693888v1/GCA_036938885.1_ASM3693888v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/885/GCA_036938885.1_ASM3693888v1/GCA_036938885.1_ASM3693888v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938915.1	ASM3693891v1	Scaffold	NCBI GenBank	PI 590769, /population of 25 sequenced to 80X depth	PRJNA1001473	Beta_vulgaris_GCA_036938915.1	yes	no	no	no	no	0	103417940	0	0	103419446	Beta_vulgaris_GCA_036938915.1/genome/GCA_036938915.1_ASM3693891v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/915/GCA_036938915.1_ASM3693891v1/GCA_036938915.1_ASM3693891v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/915/GCA_036938915.1_ASM3693891v1/GCA_036938915.1_ASM3693891v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/915/GCA_036938915.1_ASM3693891v1/GCA_036938915.1_ASM3693891v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938955.1	ASM3693895v1	Scaffold	NCBI GenBank	PI 590769, /population of 25 sequenced to 80X depth	PRJNA1001474	Beta_vulgaris_GCA_036938955.1	yes	no	no	no	no	0	208936985	0	0	208938491	Beta_vulgaris_GCA_036938955.1/genome/GCA_036938955.1_ASM3693895v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/955/GCA_036938955.1_ASM3693895v1/GCA_036938955.1_ASM3693895v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/955/GCA_036938955.1_ASM3693895v1/GCA_036938955.1_ASM3693895v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/955/GCA_036938955.1_ASM3693895v1/GCA_036938955.1_ASM3693895v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036938985.1	ASM3693898v1	Scaffold	NCBI GenBank	PI 590776, /population of 25 sequenced to 80X depth	PRJNA1001476	Beta_vulgaris_GCA_036938985.1	yes	no	no	no	no	0	214598576	0	0	214600082	Beta_vulgaris_GCA_036938985.1/genome/GCA_036938985.1_ASM3693898v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/985/GCA_036938985.1_ASM3693898v1/GCA_036938985.1_ASM3693898v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/985/GCA_036938985.1_ASM3693898v1/GCA_036938985.1_ASM3693898v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/938/985/GCA_036938985.1_ASM3693898v1/GCA_036938985.1_ASM3693898v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036939015.1	ASM3693901v1	Scaffold	NCBI GenBank	PI 590776, /population of 25 sequenced to 80X depth	PRJNA1001475	Beta_vulgaris_GCA_036939015.1	yes	no	no	no	no	0	106228283	0	0	106229789	Beta_vulgaris_GCA_036939015.1/genome/GCA_036939015.1_ASM3693901v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/939/015/GCA_036939015.1_ASM3693901v1/GCA_036939015.1_ASM3693901v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/939/015/GCA_036939015.1_ASM3693901v1/GCA_036939015.1_ASM3693901v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/939/015/GCA_036939015.1_ASM3693901v1/GCA_036939015.1_ASM3693901v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Beta vulgaris	sugar beet	GCA_036939075.1	ASM3693907v1	Scaffold	NCBI GenBank	PI 583373, /population of 25 sequenced to 80X depth	PRJNA1001487	Beta_vulgaris_GCA_036939075.1	yes	no	no	no	no	0	101821910	0	0	101823416	Beta_vulgaris_GCA_036939075.1/genome/GCA_036939075.1_ASM3693907v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/939/075/GCA_036939075.1_ASM3693907v1/GCA_036939075.1_ASM3693907v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/939/075/GCA_036939075.1_ASM3693907v1/GCA_036939075.1_ASM3693907v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/939/075/GCA_036939075.1_ASM3693907v1/GCA_036939075.1_ASM3693907v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
